system:index,B11,B12,B2,B3,B4,B5,B8,EVI,GNDVI,NDRE,NDVI,SAVI,date,.geo
20220901T140721_20220901T140948_T20HMH_2_0,3030,2511,658,872,1114,1290,1800,0.4830985915492958,0.3473054,0.16504854,0.23541524,0.3530622748327329,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.13506526946567,-33.71148550584565]}"
20220901T140721_20220901T140948_T20HMH_7_0,3427,2889,927,1232,1674,1994,2664,0.4299487535829063,0.36755648,0.14383855,0.22821577,0.3422841996081595,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.94424346217112,-33.93666485326636]}"
20220901T140721_20220901T140948_T20HMH_13_0,3318,2775,884,1054,1316,1494,1926,0.4776072658941435,0.29261744,0.12631579,0.18815546,0.28218966846569005,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98668197547547,-33.86364248915249]}"
20220901T140721_20220901T140948_T20HMH_24_0,2887,2361,760,933,1164,1458,2188,0.7371148862654765,0.40211472,0.20021942,0.30548927,0.458165548098434,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.03613292113724,-33.885332098731126]}"
20220901T140721_20220901T140948_T20HMH_27_0,2116,1156,428,701,568,1137,3544,1.987710392733102,0.6697291,0.51420635,0.7237354,1.0854711246200608,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89708906100724,-33.807391291030314]}"
20220901T140721_20220901T140948_T20HMH_45_0,4284,3050,1052,1444,2126,2493,3208,0.33498452012383895,0.37919176,0.12541659,0.20284964,0.3042459461992689,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.091983854632026,-33.99508657806096]}"
20220901T140721_20220901T140948_T20HMH_61_0,294,242,283,455,351,968,1080,1.7120713950211366,0.40716612,0.0546875,0.509434,0.7638840377226686,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.72687195515791,-33.796995243822046]}"
20220901T140721_20220901T140948_T20HMH_66_0,3351,2963,954,1176,1572,1743,2182,0.3419282511210763,0.29958308,0.11184713,0.16249333,0.24370755093887336,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97554317408662,-33.85381067062613]}"
20220901T140721_20220901T140948_T20HMH_93_0,3157,2673,778,952,1256,1431,1826,0.40391156462585037,0.31461483,0.12127725,0.18494484,0.2773722627737226,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40169223550916,-33.49173437109175]}"
20220901T140721_20220901T140948_T20HMH_113_0,3400,2857,1178,1388,1794,1846,2646,0.465472027972028,0.31184927,0.17809439,0.1918919,0.28780542731674363,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.26184247777136,-33.94920656134496]}"
20220901T140721_20220901T140948_T20HMH_120_0,3176,2944,818,1072,1482,1735,2100,0.3180321119802388,0.32408574,0.09517601,0.17252931,0.2587578506629449,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.77653854625029,-33.794167322727304]}"
20220901T140721_20220901T140948_T20HMH_142_0,3202,2671,806,980,1306,1563,2024,0.47038784067085954,0.34753662,0.12851965,0.21561562,0.3233748686383426,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20220901T140721_20220901T140948_T20HMH_193_0,3031,2433,724,910,1178,1418,2042,0.58679706601467,0.38346884,0.18034682,0.26832297,0.4024219841639497,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.01968185932259,-33.68363114110453]}"
20220901T140721_20220901T140948_T20HMH_211_0,293,253,410,570,642,793,807,0.26025236593059936,0.17211328,0.00875,0.113871634,0.17074853397723352,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.22337622531756,-33.84799851474095]}"
20220901T140721_20220901T140948_T20HMH_228_0,3210,2342,2832,2978,3420,3172,3952,0.41138261676461496,0.14054833,0.10948905,0.072164945,0.10824008138351984,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.57593982037093,-33.95526266375664]}"
20220901T140721_20220901T140948_T20HMH_241_0,3311,2579,718,974,1344,1663,2312,0.484775641025641,0.40718198,0.16327044,0.26477024,0.3971010529194585,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20220901T140721_20220901T140948_T20HMH_252_0,3799,2760,844,1178,1674,2061,2776,0.4244338314589432,0.40414768,0.1478189,0.24764045,0.3714189416919447,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.391149878495085,-33.96915614976554]}"
20220901T140721_20220901T140948_T20HMH_257_0,3620,2508,872,1232,1660,2076,3076,0.5448668616284439,0.42804086,0.19409938,0.2989865,0.4484323867834899,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89475913424083,-33.768967426435154]}"
20220901T140721_20220901T140948_T20HMH_263_0,3386,2738,836,1018,1398,1611,2000,0.3653799465889779,0.32538104,0.107726395,0.17716303,0.26570545829042225,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20220901T140721_20220901T140948_T20HMH_275_0,3007,2358,930,1264,1562,2483,2554,0.5008077544426495,0.33787322,0.014095692,0.2410107,0.36147212437750514,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90838799368446,-33.54511633464356]}"
20220901T140721_20220901T140948_T20HMH_330_0,3856,2832,946,1326,1932,2253,2842,0.30994550408719346,0.3637236,0.11560354,0.19061583,0.2858938108702482,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.346308263501015,-33.69429802047301]}"
20220901T140721_20220901T140948_T20HMH_388_0,4014,2900,1100,1522,2240,2431,3124,0.26578472639807577,0.34481275,0.12475248,0.16480239,0.24718053872681517,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.32326701480854,-33.47635983313332]}"
20220901T140721_20220901T140948_T20HMH_393_0,2961,2549,751,927,1152,1331,1714,0.4691935214560027,0.29799318,0.12577997,0.19609211,0.29408686551543695,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.74686502233544,-33.84765216111969]}"
20220901T140721_20220901T140948_T20HMH_469_0,3724,2907,818,1106,1568,1846,2294,0.3259698275862069,0.34941176,0.10821256,0.1879855,0.28194174757281554,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.94109082259178,-33.8762644096535]}"
20220901T140721_20220901T140948_T20HMH_473_0,3512,2402,717,952,1436,1748,2374,0.41774294112407584,0.4275406,0.15186803,0.24619423,0.36924288151161266,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.95578096201863,-33.9693188338056]}"
20220901T140721_20220901T140948_T20HMH_497_0,3738,2993,940,1142,1528,1733,2164,0.37123511557319633,0.3091349,0.11059789,0.17226435,0.25836154366960057,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97912410091506,-33.435935354304114]}"
20220901T140721_20220901T140948_T20HMH_506_0,3427,2797,795,1010,1390,1648,2202,0.44318305861805474,0.37110835,0.1438961,0.2260579,0.33903966597077245,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20220901T140721_20220901T140948_T20HMH_524_0,2644,1881,614,796,930,1263,2294,1.0428134556574924,0.48478964,0.289851,0.42307693,0.6345169793766475,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.00197764372807,-33.47751156754122]}"
20220901T140721_20220901T140948_T20HMH_619_0,3412,2264,761,1058,1460,1746,2438,0.4452335427478831,0.39473686,0.16539197,0.25089788,0.37629857637552905,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.41938156042083,-33.94290839486195]}"
20220901T140721_20220901T140948_T20HMH_636_0,3228,2754,866,1038,1442,1626,2060,0.3662873399715505,0.32989025,0.117742814,0.1764706,0.2646680942184154,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20220901T140721_20220901T140948_T20HMH_673_0,3704,2841,889,1090,1520,1779,2276,0.39961941008563273,0.352347,0.12256473,0.19915701,0.29869616752271827,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20220901T140721_20220901T140948_T20HMH_676_0,3101,2719,822,988,1272,1460,1788,0.3961916461916462,0.28818443,0.10098522,0.16862746,0.2528998529652018,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.28331308024384,-34.02735284957812]}"
20220901T140721_20220901T140948_T20HMH_700_0,3307,2415,760,979,1316,1544,2114,0.4627696590118302,0.36695763,0.15582286,0.23265307,0.34892872759073024,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.193341314923515,-33.46896387170077]}"
20220901T140721_20220901T140948_T20HMH_701_0,3895,3137,974,1318,1946,2222,2818,0.3031988873435327,0.36266926,0.11825397,0.18303946,0.2745303809423864,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.874321190630916,-33.51915465197598]}"
20220901T140721_20220901T140948_T20HMH_717_0,3317,2999,971,1162,1544,1712,2098,0.33941918882489885,0.28711656,0.10131234,0.15211423,0.22814001372683596,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.01719412813472,-33.90226438706018]}"
20220901T140721_20220901T140948_T20HMH_731_0,2267,1554,354,471,558,1006,1870,1.2792511700468019,0.59760785,0.30041724,0.5403624,0.8103767757875232,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98858200333099,-33.869038425304616]}"
20220901T140721_20220901T140948_T20HMH_735_0,3343,2596,949,1138,1550,1947,2380,0.45469486140024107,0.3530415,0.10006933,0.21119593,0.3167535936903702,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.407258099699625,-33.9648650255308]}"
20220901T140721_20220901T140948_T20HMH_739_0,3783,2837,877,1192,1708,1952,2544,0.3362561338589011,0.36188436,0.13167259,0.19661336,0.2948853615520282,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.56408924389162,-33.700260070859905]}"
20220901T140721_20220901T140948_T20HMH_761_0,3033,2224,683,878,1132,1504,2414,0.7846737666789081,0.46658567,0.23226136,0.36153412,0.5422247286056675,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20220901T140721_20220901T140948_T20HMH_806_0,3138,2711,808,987,1262,1432,1808,0.4110207768744354,0.2937388,0.11604938,0.17785016,0.26673180263800683,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.04378733314982,-33.62507793750517]}"
20220901T140721_20220901T140948_T20HMH_817_0,3108,2758,794,965,1196,1393,1672,0.41119557705597787,0.2681077,0.09102773,0.16596931,0.24891058044274011,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.07408514005714,-33.573230461750825]}"
20220901T140721_20220901T140948_T20HMH_820_0,3291,2308,769,1068,1400,1609,2342,0.4733192643955381,0.37360704,0.18552265,0.25173703,0.37755511022044086,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.36099278916493,-34.030666687679606]}"
20220901T140721_20220901T140948_T20HMH_842_0,3620,2730,808,1116,1532,1935,2498,0.42887586574320724,0.38240176,0.12700203,0.23970224,0.35950874581317455,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40749670477207,-33.489911504619926]}"
20220901T140721_20220901T140948_T20HMH_872_0,3905,2882,968,1286,1848,2121,2754,0.3440680540786875,0.36336634,0.12984616,0.19687092,0.2952743074416078,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.174417066436256,-33.477470436779896]}"
20220901T140721_20220901T140948_T20HMH_900_0,3609,2858,860,1160,1582,1845,2274,0.32537145006582663,0.32440302,0.104151495,0.17946059,0.2691559704395177,1.66204213724E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98221634379802,-33.49074752653216]}"
20220901T140721_20220901T142215_T20HNH_142_0,3283,2744,812,997,1336,1595,2070,0.4590943207405554,0.34985328,0.12960437,0.21550205,0.3232056362835755,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20220901T140721_20220901T142215_T20HNH_241_0,3380,2627,739,988,1354,1684,2344,0.5023850603876991,0.40696278,0.16385303,0.26771227,0.4015141273489252,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20220901T140721_20220901T142215_T20HNH_263_0,3462,2796,862,1042,1412,1645,2036,0.3857566765578635,0.32293698,0.10622113,0.18097448,0.2714223575467595,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20220901T140721_20220901T142215_T20HNH_473_0,3551,2445,756,1008,1486,1768,2464,0.42812116967256175,0.41935483,0.16446126,0.24759494,0.3713453993165422,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.95578096201863,-33.9693188338056]}"
20220901T140721_20220901T142215_T20HNH_506_0,3481,2850,746,982,1362,1674,2338,0.4963384865744508,0.40843374,0.16550349,0.26378378,0.3956222132144305,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20220901T140721_20220901T142215_T20HNH_636_0,3285,2795,862,1036,1456,1640,2082,0.3594395957740009,0.33547145,0.11875336,0.17693612,0.26536668079694786,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20220901T140721_20220901T142215_T20HNH_673_0,3773,2900,910,1128,1560,1812,2340,0.39991796554552916,0.34948096,0.12716763,0.2,0.2999615433918728,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20220901T140721_20220901T142215_T20HNH_761_0,3096,2272,698,894,1160,1526,2468,0.7796852646638054,0.4681737,0.23585378,0.3605292,0.5407193054981397,1.66204214207E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20220903T135709_20220903T140715_T20HMH_142_0,3334,2876,872,1002,1370,1586,2186,0.5275407292474786,0.37139273,0.15906681,0.22947131,0.3441585828764234,1.662214337334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20220903T135709_20220903T140715_T20HMH_241_0,3414,2723,766,994,1388,1632,2542,0.5628170113148654,0.4377828,0.2180163,0.29363868,0.440401984480346,1.662214337334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20220903T135709_20220903T140715_T20HMH_263_0,3490,2867,899,1060,1422,1605,2146,0.45979931411152036,0.33873987,0.1442282,0.2029148,0.30432955023118957,1.662214337334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20220903T135709_20220903T140715_T20HMH_506_0,3542,2980,868,1050,1444,1690,2372,0.5124806715263972,0.38632378,0.16789758,0.24318658,0.36473208437049653,1.662214337334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20220903T135709_20220903T140715_T20HMH_636_0,3405,2938,926,1094,1482,1677,2202,0.43373493975903615,0.33616504,0.13534416,0.19543974,0.2931198262993622,1.662214337334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20220903T135709_20220903T140715_T20HMH_673_0,3760,2945,926,1140,1556,1761,2398,0.43945720250521925,0.3555681,0.15316182,0.21294892,0.31938298141357946,1.662214337334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20220903T135709_20220903T140715_T20HMH_761_0,3040,2230,718,898,1122,1442,2604,0.9375,0.4871502,0.28719723,0.39774558,0.5965383067221253,1.662214337334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20220903T135709_20220903T140715_T20HNH_142_0,3300,2849,870,996,1360,1573,2162,0.5279094260136914,0.36922103,0.15769745,0.22771153,0.34151880766501064,1.662214330309E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20220903T135709_20220903T140715_T20HNH_241_0,3378,2696,766,988,1376,1619,2520,0.568362480127186,0.43671608,0.21768543,0.2936345,0.4403952264853073,1.662214330309E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20220903T135709_20220903T140715_T20HNH_263_0,3455,2840,897,1054,1410,1592,2126,0.4637906464567949,0.3371069,0.1436256,0.20248869,0.3036900890711155,1.662214330309E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20220903T135709_20220903T140715_T20HNH_506_0,3506,2952,866,1044,1432,1677,2346,0.5141764176417641,0.38407078,0.16629381,0.24192694,0.3628423977768956,1.662214330309E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20220903T135709_20220903T140715_T20HNH_636_0,3391,2928,938,1094,1478,1673,2194,0.4443892750744787,0.33454987,0.13472976,0.1949891,0.2924438393464942,1.662214330309E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20220903T135709_20220903T140715_T20HNH_673_0,3745,2936,932,1138,1554,1757,2392,0.4431986460757351,0.3552408,0.15304893,0.21236695,0.3185100722158875,1.662214330309E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20220903T135709_20220903T140715_T20HNH_761_0,3008,2208,716,893,1110,1431,2578,0.9485655208064099,0.48545086,0.28610626,0.39804772,0.5969906466043107,1.662214330309E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20220906T140709_20220906T141234_T20HLH_13_0,3345,2866,940,1034,1346,1467,1968,0.5191986644407345,0.3111259,0.14585152,0.18768859,0.2814904208779605,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98668197547547,-33.86364248915249]}"
20220906T140709_20220906T141234_T20HLH_24_0,2913,2416,789,942,1172,1447,2248,0.7997621525196967,0.4094044,0.21677943,0.31461987,0.47186083905861714,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.03613292113724,-33.885332098731126]}"
20220906T140709_20220906T141234_T20HLH_66_0,3372,3083,1014,1258,1676,1785,2310,0.33284334313313735,0.29484305,0.12820514,0.1590567,0.2385551235419541,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97554317408662,-33.85381067062613]}"
20220906T140709_20220906T141234_T20HLH_193_0,3025,2505,822,941,1222,1423,2110,0.677242220866382,0.38315305,0.1944523,0.2665066,0.3996999249812453,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.01968185932259,-33.68363114110453]}"
20220906T140709_20220906T141234_T20HLH_497_0,3760,3060,954,1180,1602,1759,2328,0.37923109068115335,0.327252,0.13922192,0.18473282,0.277063986770131,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97912410091506,-33.435935354304114]}"
20220906T140709_20220906T141234_T20HLH_524_0,2652,1925,702,860,1022,1324,2398,1.0532761788120024,0.47206876,0.28855455,0.4023392,0.6034205525507966,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.00197764372807,-33.47751156754122]}"
20220906T140709_20220906T141234_T20HLH_717_0,3319,3074,958,1146,1540,1704,2188,0.3817153628652215,0.3125375,0.124357656,0.17381974,0.26069464932278397,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.01719412813472,-33.90226438706018]}"
20220906T140709_20220906T141234_T20HLH_731_0,2184,1498,348,466,516,965,1830,1.4177816141562367,0.59407663,0.3094812,0.5601023,0.8399744300021308,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98858200333099,-33.869038425304616]}"
20220906T140709_20220906T141234_T20HLH_806_0,3162,2782,850,1006,1294,1437,1920,0.472809667673716,0.31237185,0.14387846,0.19477287,0.2921138590760616,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.04378733314982,-33.62507793750517]}"
20220906T140709_20220906T141234_T20HLH_817_0,3091,2831,836,976,1280,1365,1800,0.4048582995951417,0.29682997,0.13744076,0.16883117,0.2532056484336958,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.07408514005714,-33.573230461750825]}"
20220906T140709_20220906T141234_T20HLH_900_0,3664,2946,942,1222,1682,1857,2450,0.35049288061336253,0.33442265,0.13768284,0.18586642,0.27876588021778587,1.662474133334E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98221634379802,-33.49074752653216]}"
20220906T140709_20220906T141234_T20HMH_2_0,3094,2596,716,862,1122,1287,1750,0.5043366527465467,0.33996937,0.15245308,0.21866295,0.3279373368146214,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.13506526946567,-33.71148550584565]}"
20220906T140709_20220906T141234_T20HMH_7_0,3514,3023,1014,1256,1710,2011,2758,0.4839305504248245,0.37419033,0.15663661,0.23455685,0.3517959046659953,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.94424346217112,-33.93666485326636]}"
20220906T140709_20220906T141234_T20HMH_13_0,3345,2863,992,1070,1366,1485,1976,0.557994877424076,0.29743928,0.1418665,0.18252544,0.2737471952131638,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98668197547547,-33.86364248915249]}"
20220906T140709_20220906T141234_T20HMH_24_0,2913,2413,844,984,1200,1470,2260,0.8463749600766528,0.39334154,0.21179625,0.30635837,0.45947117468573906,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.03613292113724,-33.885332098731126]}"
20220906T140709_20220906T141234_T20HMH_27_0,2095,1180,482,784,610,1248,3948,2.0893840761141713,0.66863906,0.5196305,0.7323387,1.098387627509049,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89708906100724,-33.807391291030314]}"
20220906T140709_20220906T141234_T20HMH_45_0,4437,3224,1144,1538,2310,2587,3520,0.34371094193841606,0.3918545,0.1527755,0.20754717,0.3112940571134551,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.091983854632026,-33.99508657806096]}"
20220906T140709_20220906T141234_T20HMH_61_0,246,198,338,542,412,962,1178,1.7159498207885304,0.36976743,0.10093458,0.481761,0.7224143351147438,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.72687195515791,-33.796995243822046]}"
20220906T140709_20220906T141234_T20HMH_66_0,3370,3081,1060,1288,1690,1799,2314,0.3462819089900111,0.28484175,0.12521274,0.15584415,0.23373704582344862,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97554317408662,-33.85381067062613]}"
20220906T140709_20220906T141234_T20HMH_93_0,3165,2708,844,978,1272,1438,1884,0.48007530593034203,0.31656185,0.13425647,0.19391635,0.290828449231744,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40169223550916,-33.49173437109175]}"
20220906T140709_20220906T141234_T20HMH_113_0,3494,2978,1310,1520,1896,1889,2774,0.5073971336107259,0.2920354,0.18979198,0.18800856,0.2819826571030939,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.26184247777136,-33.94920656134496]}"
20220906T140709_20220906T141234_T20HMH_120_0,3188,3068,924,1142,1566,1801,2268,0.3706441393875396,0.3302053,0.11477021,0.18309858,0.27461207458599557,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.77653854625029,-33.794167322727304]}"
20220906T140709_20220906T141234_T20HMH_142_0,3199,2798,830,1015,1356,1573,2196,0.5111976630963972,0.36779818,0.16529584,0.23648648,0.35467980295566504,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20220906T140709_20220906T141234_T20HMH_193_0,3023,2502,866,966,1234,1432,2110,0.7251655629139073,0.3719116,0.19141728,0.26196173,0.39288383913888475,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.01968185932259,-33.68363114110453]}"
20220906T140709_20220906T141234_T20HMH_211_0,2854,2281,3624,3652,3696,3707,3872,-0.38903625110521667,0.029239766,0.021770682,0.023255814,0.03488141639690824,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.22337622531756,-33.84799851474095]}"
20220906T140709_20220906T141234_T20HMH_228_0,3669,2844,3124,3112,3476,3222,4128,1.0482315112540193,0.14033149,0.1232653,0.08574434,0.12860806101650338,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.57593982037093,-33.95526266375664]}"
20220906T140709_20220906T141234_T20HMH_241_0,3295,2661,784,1000,1394,1647,2478,0.5460407011887971,0.42495686,0.20145455,0.27995867,0.4198837959974177,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20220906T140709_20220906T141234_T20HMH_252_0,3812,2856,943,1252,1674,2077,2932,0.5326445931069523,0.40152964,0.17069276,0.273122,0.40963855421686746,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.391149878495085,-33.96915614976554]}"
20220906T140709_20220906T141234_T20HMH_257_0,3570,2553,938,1290,1710,2136,3256,0.5962665843875347,0.43246812,0.20771514,0.31131697,0.4669284204167925,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89475913424083,-33.768967426435154]}"
20220906T140709_20220906T141234_T20HMH_263_0,3371,2816,889,1044,1424,1626,2126,0.4383664293742975,0.34132493,0.13326226,0.19774649,0.2965779467680608,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20220906T140709_20220906T141234_T20HMH_275_0,3832,3221,1908,2186,2658,3247,3480,0.40144559484274267,0.22837982,0.03463654,0.13391985,0.20086340311150933,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90838799368446,-33.54511633464356]}"
20220906T140709_20220906T141234_T20HMH_330_0,3970,2993,1038,1438,2066,2321,3034,0.3165053622809312,0.3568873,0.1331466,0.18980393,0.28467797274776985,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.346308263501015,-33.69429802047301]}"
20220906T140709_20220906T141234_T20HMH_388_0,3986,3010,1204,1588,2180,2316,3224,0.35876288659793815,0.33998337,0.16389892,0.19319023,0.28975853455453787,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.32326701480854,-33.47635983313332]}"
20220906T140709_20220906T141234_T20HMH_393_0,3029,2643,848,973,1186,1344,1840,0.6295725837504813,0.30821186,0.1557789,0.2161269,0.3241367916735503,1.662474130058E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.74686502233544,-33.84765216111969]}"
