system:index,B11,B12,B2,B3,B4,B5,B8,EVI,GNDVI,NDRE,NDVI,SAVI,date,.geo
20230610T135709_20230610T135715_T21LWK_681_0,1888,1039,319,557,449,943,2734,1.8812777869257369,0.66150105,0.48708186,0.7178762,1.0766452018218942,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.46502658709782,-10.03613133108472]}"
20230610T135709_20230610T135715_T21LWK_683_0,2213,1097,394,622,502,1087,3028,2.0463383020090733,0.6591781,0.47168896,0.71558076,1.0732190907803427,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.57498570742193,-10.035476457107913]}"
20230610T135709_20230610T135715_T21LWK_688_0,1470,613,227,406,260,696,3972,2.422660227124396,0.81452715,0.7017995,0.87712663,1.3155345540460721,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.4223178845571,-10.03804940830907]}"
20230610T135709_20230610T135715_T21LWK_689_0,1574,696,258,481,247,733,2920,2.707658022690438,0.71714205,0.59868604,0.84401643,1.2658247829518547,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.458367092814015,-10.035035223193146]}"
20230610T135709_20230610T135715_T21LWK_692_0,1472,578,210,349,181,552,2668,2.852064220183486,0.76864433,0.6571429,0.87293786,1.3091770486050185,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.52488958683591,-10.034684950913949]}"
20230610T135709_20230610T135715_T21LWK_693_0,2403,1438,364,582,574,999,2310,1.4347107438016529,0.5975104,0.3961922,0.60194176,0.9027561102444098,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.496875263901664,-10.034824533234342]}"
20230610T135709_20230610T135715_T21LWK_695_0,1607,658,239,416,199,722,3556,2.8367415920229844,0.7905337,0.6624591,0.894008,1.3408334442817202,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.26436540281464,-10.03782710317669]}"
20230610T135709_20230610T135715_T21LWK_704_0,1749,734,214,432,205,746,3396,2.6398080741230974,0.7742947,0.63978755,0.88614273,1.3290295710120783,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.393397588326835,-10.034741905161573]}"
20230610T135709_20230610T135715_T21LWK_705_0,1262,516,136,243,108,471,1864,2.9403884795713333,0.7693403,0.5965739,0.8904665,1.335361216730038,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.501891433667296,-10.036550506732775]}"
20230610T135709_20230610T135715_T21LWK_709_0,2143,1093,294,520,337,918,3444,2.3812078479460457,0.7376388,0.57909214,0.82174027,1.2324474414914717,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.509742729265916,-10.034120258713141]}"
